# timestamp,component_id,job_id,app_id,load1min,load5min,load15min,runnable,scheduling_entities,newest_pid,time_job_comp,time_comp_job,job_comp_time,job_time_comp,comp_time_job,comp_job_time
1662655492.001214,4400050,10714291,0,3.890000,4.670000,18.880000,1,1429,2737,09:00:BE:04:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:BE:04:00:00:04:1C:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:BE:04:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:BE:04:00:00:04:1C:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:BE:04:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:BE:04:00:00:04:1C:1A:63
1662655492.001224,4400027,10714291,0,3.280000,4.160000,19.060000,6,1417,74906,09:00:C8:04:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00,09:00:C8:04:00:00:04:1C:1A:63:05:00:9B:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00:09:00:C8:04:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:C8:04:00:00:04:1C:1A:63:05:00:9B:23:43:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:09:00:C8:04:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:C8:04:00:00:04:1C:1A:63
1662655492.001310,4400242,10714291,0,6.280000,7.300000,25.440000,5,1415,221205,09:00:1E:05:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00,09:00:1E:05:00:00:04:1C:1A:63:05:00:72:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00:09:00:1E:05:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:1E:05:00:00:04:1C:1A:63:05:00:72:24:43:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:09:00:1E:05:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:1E:05:00:00:04:1C:1A:63
1662655492.001348,4400244,10714291,0,2.480000,6.070000,25.070000,1,1411,244542,09:00:44:05:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00,09:00:44:05:00:00:04:1C:1A:63:05:00:74:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00:09:00:44:05:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:44:05:00:00:04:1C:1A:63:05:00:74:24:43:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:09:00:44:05:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:44:05:00:00:04:1C:1A:63
1662655492.001400,4400238,10714291,0,1.550000,2.230000,1.670000,2,1452,46870,09:00:78:05:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00,09:00:78:05:00:00:04:1C:1A:63:05:00:6E:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00:09:00:78:05:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:78:05:00:00:04:1C:1A:63:05:00:6E:24:43:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:09:00:78:05:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:78:05:00:00:04:1C:1A:63
1662655492.001404,4400243,10714291,0,3.430000,6.570000,25.270000,5,1409,248936,09:00:7C:05:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00,09:00:7C:05:00:00:04:1C:1A:63:05:00:73:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00:09:00:7C:05:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:7C:05:00:00:04:1C:1A:63:05:00:73:24:43:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:09:00:7C:05:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:7C:05:00:00:04:1C:1A:63
1662655492.001455,4400051,10714291,0,3.250000,4.300000,18.820000,5,1418,103175,09:00:AF:05:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00,09:00:AF:05:00:00:04:1C:1A:63:05:00:B3:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00:09:00:AF:05:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:AF:05:00:00:04:1C:1A:63:05:00:B3:23:43:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:09:00:AF:05:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:AF:05:00:00:04:1C:1A:63
1662655492.001535,4400047,10714291,0,3.610000,6.750000,25.410000,4,1426,227158,09:00:FF:05:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00,09:00:FF:05:00:00:04:1C:1A:63:05:00:AF:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00:09:00:FF:05:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:FF:05:00:00:04:1C:1A:63:05:00:AF:23:43:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:09:00:FF:05:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:FF:05:00:00:04:1C:1A:63
1662655492.001674,4400241,10714291,0,3.280000,6.500000,25.270000,3,1423,227481,09:00:8A:06:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00,09:00:8A:06:00:00:04:1C:1A:63:05:00:71:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00:09:00:8A:06:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:8A:06:00:00:04:1C:1A:63:05:00:71:24:43:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:09:00:8A:06:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:8A:06:00:00:04:1C:1A:63
1662655492.001700,4400026,10714291,0,2.880000,3.880000,18.830000,4,1429,101526,09:00:A4:06:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00,09:00:A4:06:00:00:04:1C:1A:63:05:00:9A:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00:09:00:A4:06:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:A4:06:00:00:04:1C:1A:63:05:00:9A:23:43:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:09:00:A4:06:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:A4:06:00:00:04:1C:1A:63
1662655492.001752,4400052,10714291,0,0.880000,3.490000,18.270000,2,1436,33419,09:00:D8:06:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00,09:00:D8:06:00:00:04:1C:1A:63:05:00:B4:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00:09:00:D8:06:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:D8:06:00:00:04:1C:1A:63:05:00:B4:23:43:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:09:00:D8:06:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:D8:06:00:00:04:1C:1A:63
1662655492.001930,4400049,10714291,0,3.470000,6.580000,25.220000,3,1416,248932,09:00:8A:07:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00,09:00:8A:07:00:00:04:1C:1A:63:05:00:B1:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00:09:00:8A:07:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:8A:07:00:00:04:1C:1A:63:05:00:B1:23:43:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:09:00:8A:07:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:8A:07:00:00:04:1C:1A:63
1662655492.001968,4400245,10714291,0,0.920000,5.700000,24.990000,3,1407,223522,09:00:B0:07:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00,09:00:B0:07:00:00:04:1C:1A:63:05:00:75:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00:09:00:B0:07:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:B0:07:00:00:04:1C:1A:63:05:00:75:24:43:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:09:00:B0:07:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:B0:07:00:00:04:1C:1A:63
1662655492.001974,4400048,10714291,0,3.280000,6.510000,25.220000,4,1414,228635,09:00:B6:07:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00,09:00:B6:07:00:00:04:1C:1A:63:05:00:B0:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00:09:00:B6:07:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:B6:07:00:00:04:1C:1A:63:05:00:B0:23:43:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:09:00:B6:07:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:B6:07:00:00:04:1C:1A:63
1662655492.001980,4400240,10714291,0,6.180000,7.380000,25.520000,6,1397,251340,09:00:BC:07:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00,09:00:BC:07:00:00:04:1C:1A:63:05:00:70:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00:09:00:BC:07:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:BC:07:00:00:04:1C:1A:63:05:00:70:24:43:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:09:00:BC:07:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:BC:07:00:00:04:1C:1A:63
1662655492.002008,4400239,10714291,0,3.660000,6.630000,25.260000,6,1400,246804,09:00:D8:07:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00,09:00:D8:07:00:00:04:1C:1A:63:05:00:6F:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00:09:00:D8:07:00:00:04:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:D8:07:00:00:04:1C:1A:63:05:00:6F:24:43:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:09:00:D8:07:00:00:04:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:D8:07:00:00:04:1C:1A:63
1662655493.001073,4400239,10714291,0,3.660000,6.630000,25.260000,2,1400,246805,09:00:31:04:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00,09:00:31:04:00:00:05:1C:1A:63:05:00:6F:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00:09:00:31:04:00:00:05:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:31:04:00:00:05:1C:1A:63:05:00:6F:24:43:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:09:00:31:04:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:31:04:00:00:05:1C:1A:63
1662655493.001265,4400050,10714291,0,3.890000,4.670000,18.880000,2,1429,2738,09:00:F1:04:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:F1:04:00:00:05:1C:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:F1:04:00:00:05:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:F1:04:00:00:05:1C:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:F1:04:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:F1:04:00:00:05:1C:1A:63
1662655493.001286,4400027,10714291,0,3.020000,4.090000,18.950000,4,1417,74907,09:00:06:05:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00,09:00:06:05:00:00:05:1C:1A:63:05:00:9B:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00:09:00:06:05:00:00:05:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:06:05:00:00:05:1C:1A:63:05:00:9B:23:43:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:09:00:06:05:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:06:05:00:00:05:1C:1A:63
1662655493.001374,4400242,10714291,0,6.280000,7.300000,25.440000,4,1415,221206,09:00:5E:05:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00,09:00:5E:05:00:00:05:1C:1A:63:05:00:72:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00:09:00:5E:05:00:00:05:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:5E:05:00:00:05:1C:1A:63:05:00:72:24:43:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:09:00:5E:05:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:5E:05:00:00:05:1C:1A:63
1662655493.001414,4400244,10714291,0,2.480000,6.070000,25.070000,2,1411,244543,09:00:86:05:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00,09:00:86:05:00:00:05:1C:1A:63:05:00:74:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00:09:00:86:05:00:00:05:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:86:05:00:00:05:1C:1A:63:05:00:74:24:43:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:09:00:86:05:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:86:05:00:00:05:1C:1A:63
1662655493.001458,4400243,10714291,0,3.430000,6.570000,25.270000,3,1409,248937,09:00:B2:05:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00,09:00:B2:05:00:00:05:1C:1A:63:05:00:73:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00:09:00:B2:05:00:00:05:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:B2:05:00:00:05:1C:1A:63:05:00:73:24:43:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:09:00:B2:05:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:B2:05:00:00:05:1C:1A:63
1662655493.001462,4400238,10714291,0,1.550000,2.230000,1.670000,3,1452,46871,09:00:B6:05:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00,09:00:B6:05:00:00:05:1C:1A:63:05:00:6E:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00:09:00:B6:05:00:00:05:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:B6:05:00:00:05:1C:1A:63:05:00:6E:24:43:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:09:00:B6:05:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:B6:05:00:00:05:1C:1A:63
1662655493.001516,4400051,10714291,0,3.250000,4.300000,18.820000,4,1418,103176,09:00:EC:05:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00,09:00:EC:05:00:00:05:1C:1A:63:05:00:B3:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00:09:00:EC:05:00:00:05:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:EC:05:00:00:05:1C:1A:63:05:00:B3:23:43:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:09:00:EC:05:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:EC:05:00:00:05:1C:1A:63
1662655493.001600,4400047,10714291,0,3.320000,6.640000,25.280000,2,1426,227159,09:00:40:06:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00,09:00:40:06:00:00:05:1C:1A:63:05:00:AF:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00:09:00:40:06:00:00:05:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:40:06:00:00:05:1C:1A:63:05:00:AF:23:43:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:09:00:40:06:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:40:06:00:00:05:1C:1A:63
1662655493.001727,4400241,10714291,0,3.280000,6.500000,25.270000,3,1423,227482,09:00:BF:06:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00,09:00:BF:06:00:00:05:1C:1A:63:05:00:71:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00:09:00:BF:06:00:00:05:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:BF:06:00:00:05:1C:1A:63:05:00:71:24:43:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:09:00:BF:06:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:BF:06:00:00:05:1C:1A:63
1662655493.001759,4400026,10714291,0,2.650000,3.810000,18.720000,4,1429,101527,09:00:DF:06:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00,09:00:DF:06:00:00:05:1C:1A:63:05:00:9A:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00:09:00:DF:06:00:00:05:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:DF:06:00:00:05:1C:1A:63:05:00:9A:23:43:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:09:00:DF:06:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:DF:06:00:00:05:1C:1A:63
1662655493.001818,4400052,10714291,0,0.880000,3.490000,18.270000,3,1436,33420,09:00:1A:07:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00,09:00:1A:07:00:00:05:1C:1A:63:05:00:B4:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00:09:00:1A:07:00:00:05:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:1A:07:00:00:05:1C:1A:63:05:00:B4:23:43:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:09:00:1A:07:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:1A:07:00:00:05:1C:1A:63
1662655493.001985,4400049,10714291,0,3.190000,6.470000,25.080000,2,1416,248934,09:00:C1:07:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00,09:00:C1:07:00:00:05:1C:1A:63:05:00:B1:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00:09:00:C1:07:00:00:05:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:C1:07:00:00:05:1C:1A:63:05:00:B1:23:43:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:09:00:C1:07:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:C1:07:00:00:05:1C:1A:63
1662655493.002021,4400245,10714291,0,0.920000,5.700000,24.990000,1,1407,223523,09:00:E5:07:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00,09:00:E5:07:00:00:05:1C:1A:63:05:00:75:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00:09:00:E5:07:00:00:05:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:E5:07:00:00:05:1C:1A:63:05:00:75:24:43:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:09:00:E5:07:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:E5:07:00:00:05:1C:1A:63
1662655493.002025,4400048,10714291,0,3.280000,6.510000,25.220000,4,1414,228636,09:00:E9:07:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00,09:00:E9:07:00:00:05:1C:1A:63:05:00:B0:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00:09:00:E9:07:00:00:05:1C:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:E9:07:00:00:05:1C:1A:63:05:00:B0:23:43:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:09:00:E9:07:00:00:05:1C:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:E9:07:00:00:05:1C:1A:63
