# timestamp,component_id,job_id,app_id,load1min,load5min,load15min,runnable,scheduling_entities,newest_pid,time_job_comp,time_comp_job,job_comp_time,job_time_comp,comp_time_job,comp_job_time
1662655342.001894,4400027,10714288,0,4.500000,5.170000,21.970000,3,1403,73682,09:00:66:07:00:00:6E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00,09:00:66:07:00:00:6E:1B:1A:63:05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00:09:00:66:07:00:00:6E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:66:07:00:00:6E:1B:1A:63:05:00:9B:23:43:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:09:00:66:07:00:00:6E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:66:07:00:00:6E:1B:1A:63
1662655342.001894,4400240,10714288,0,2.890000,8.490000,29.030000,4,1390,250159,09:00:66:07:00:00:6E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00,09:00:66:07:00:00:6E:1B:1A:63:05:00:70:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00:09:00:66:07:00:00:6E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:66:07:00:00:6E:1B:1A:63:05:00:70:24:43:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:09:00:66:07:00:00:6E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:66:07:00:00:6E:1B:1A:63
1662655342.001899,4400052,10714288,0,4.830000,5.330000,21.360000,2,1427,32240,09:00:6B:07:00:00:6E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00,09:00:6B:07:00:00:6E:1B:1A:63:05:00:B4:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00:09:00:6B:07:00:00:6E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:6B:07:00:00:6E:1B:1A:63:05:00:B4:23:43:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:09:00:6B:07:00:00:6E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:6B:07:00:00:6E:1B:1A:63
1662655342.001910,4400243,10714288,0,1.330000,8.520000,29.090000,4,1400,247756,09:00:76:07:00:00:6E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00,09:00:76:07:00:00:6E:1B:1A:63:05:00:73:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00:09:00:76:07:00:00:6E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:76:07:00:00:6E:1B:1A:63:05:00:73:24:43:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:09:00:76:07:00:00:6E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:76:07:00:00:6E:1B:1A:63
1662655342.001933,4400239,10714288,0,1.080000,8.400000,29.010000,4,1391,245593,09:00:8D:07:00:00:6E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00,09:00:8D:07:00:00:6E:1B:1A:63:05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00:09:00:8D:07:00:00:6E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:8D:07:00:00:6E:1B:1A:63:05:00:6F:24:43:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:09:00:8D:07:00:00:6E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:8D:07:00:00:6E:1B:1A:63
1662655342.002047,4400050,10714288,0,1.530000,4.690000,21.370000,4,1419,1567,09:00:FF:07:00:00:6E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:FF:07:00:00:6E:1B:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:FF:07:00:00:6E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:FF:07:00:00:6E:1B:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:FF:07:00:00:6E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:FF:07:00:00:6E:1B:1A:63
1662655343.001096,4400050,10714288,0,1.530000,4.690000,21.370000,1,1419,1568,09:00:48:04:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:48:04:00:00:6F:1B:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:48:04:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:48:04:00:00:6F:1B:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:48:04:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:48:04:00:00:6F:1B:1A:63
1662655343.001177,4400238,10714288,0,2.840000,2.320000,1.580000,3,1439,45685,09:00:99:04:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00,09:00:99:04:00:00:6F:1B:1A:63:05:00:6E:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00:09:00:99:04:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:99:04:00:00:6F:1B:1A:63:05:00:6E:24:43:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:09:00:99:04:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:99:04:00:00:6F:1B:1A:63
1662655343.001255,4400026,10714288,0,2.860000,4.760000,21.610000,2,1420,100067,09:00:E7:04:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00,09:00:E7:04:00:00:6F:1B:1A:63:05:00:9A:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00:09:00:E7:04:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:E7:04:00:00:6F:1B:1A:63:05:00:9A:23:43:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:09:00:E7:04:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:E7:04:00:00:6F:1B:1A:63
1662655343.001354,4400051,10714288,0,1.660000,4.880000,21.530000,3,1408,101996,09:00:4A:05:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00,09:00:4A:05:00:00:6F:1B:1A:63:05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00:09:00:4A:05:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:4A:05:00:00:6F:1B:1A:63:05:00:B3:23:43:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:09:00:4A:05:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:4A:05:00:00:6F:1B:1A:63
1662655343.001407,4400047,10714288,0,4.720000,9.180000,29.250000,1,1417,225981,09:00:7F:05:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00,09:00:7F:05:00:00:6F:1B:1A:63:05:00:AF:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00:09:00:7F:05:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:7F:05:00:00:6F:1B:1A:63:05:00:AF:23:43:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:09:00:7F:05:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:7F:05:00:00:6F:1B:1A:63
1662655343.001411,4400241,10714288,0,1.330000,8.530000,29.120000,1,1414,226301,09:00:83:05:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00,09:00:83:05:00:00:6F:1B:1A:63:05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00:09:00:83:05:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:83:05:00:00:6F:1B:1A:63:05:00:71:24:43:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:09:00:83:05:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:83:05:00:00:6F:1B:1A:63
1662655343.001478,4400048,10714288,0,1.660000,8.500000,29.050000,2,1405,227456,09:00:C6:05:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00,09:00:C6:05:00:00:6F:1B:1A:63:05:00:B0:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00:09:00:C6:05:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:C6:05:00:00:6F:1B:1A:63:05:00:B0:23:43:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:09:00:C6:05:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:C6:05:00:00:6F:1B:1A:63
1662655343.001665,4400049,10714288,0,4.710000,8.990000,29.050000,5,1409,247754,09:00:81:06:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00,09:00:81:06:00:00:6F:1B:1A:63:05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00:09:00:81:06:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:81:06:00:00:6F:1B:1A:63:05:00:B1:23:43:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:09:00:81:06:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:81:06:00:00:6F:1B:1A:63
1662655343.001783,4400245,10714288,0,2.410000,8.660000,29.160000,4,1404,222348,09:00:F7:06:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00,09:00:F7:06:00:00:6F:1B:1A:63:05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00:09:00:F7:06:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:F7:06:00:00:6F:1B:1A:63:05:00:75:24:43:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:09:00:F7:06:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:F7:06:00:00:6F:1B:1A:63
1662655343.001898,4400244,10714288,0,1.180000,8.450000,29.050000,2,1405,243369,09:00:6A:07:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00,09:00:6A:07:00:00:6F:1B:1A:63:05:00:74:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00:09:00:6A:07:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:6A:07:00:00:6F:1B:1A:63:05:00:74:24:43:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:09:00:6A:07:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:6A:07:00:00:6F:1B:1A:63
1662655343.001932,4400242,10714288,0,2.740000,8.500000,29.000000,4,1405,220031,09:00:8C:07:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00,09:00:8C:07:00:00:6F:1B:1A:63:05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00:09:00:8C:07:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:8C:07:00:00:6F:1B:1A:63:05:00:72:24:43:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:09:00:8C:07:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:8C:07:00:00:6F:1B:1A:63
1662655343.001947,4400240,10714288,0,2.890000,8.490000,29.030000,2,1390,250160,09:00:9B:07:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00,09:00:9B:07:00:00:6F:1B:1A:63:05:00:70:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00:09:00:9B:07:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:9B:07:00:00:6F:1B:1A:63:05:00:70:24:43:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:09:00:9B:07:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:9B:07:00:00:6F:1B:1A:63
1662655343.001951,4400027,10714288,0,4.130000,5.080000,21.850000,4,1403,73683,09:00:9F:07:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00,09:00:9F:07:00:00:6F:1B:1A:63:05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00:09:00:9F:07:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:9F:07:00:00:6F:1B:1A:63:05:00:9B:23:43:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:09:00:9F:07:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:9F:07:00:00:6F:1B:1A:63
1662655343.001956,4400052,10714288,0,4.830000,5.330000,21.360000,3,1427,32241,09:00:A4:07:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00,09:00:A4:07:00:00:6F:1B:1A:63:05:00:B4:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00:09:00:A4:07:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:A4:07:00:00:6F:1B:1A:63:05:00:B4:23:43:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:09:00:A4:07:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:A4:07:00:00:6F:1B:1A:63
1662655343.001964,4400243,10714288,0,1.330000,8.520000,29.090000,3,1400,247757,09:00:AC:07:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00,09:00:AC:07:00:00:6F:1B:1A:63:05:00:73:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00:09:00:AC:07:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:AC:07:00:00:6F:1B:1A:63:05:00:73:24:43:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:09:00:AC:07:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:AC:07:00:00:6F:1B:1A:63
1662655343.001985,4400239,10714288,0,1.080000,8.400000,29.010000,3,1391,245594,09:00:C1:07:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00,09:00:C1:07:00:00:6F:1B:1A:63:05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00:09:00:C1:07:00:00:6F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:C1:07:00:00:6F:1B:1A:63:05:00:6F:24:43:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:09:00:C1:07:00:00:6F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:C1:07:00:00:6F:1B:1A:63
1662655344.001149,4400050,10714288,0,1.530000,4.690000,21.370000,1,1419,1569,09:00:7D:04:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:7D:04:00:00:70:1B:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:7D:04:00:00:70:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:7D:04:00:00:70:1B:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:7D:04:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:7D:04:00:00:70:1B:1A:63
1662655344.001232,4400238,10714288,0,2.840000,2.320000,1.580000,1,1439,45686,09:00:D0:04:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00,09:00:D0:04:00:00:70:1B:1A:63:05:00:6E:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00:09:00:D0:04:00:00:70:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:D0:04:00:00:70:1B:1A:63:05:00:6E:24:43:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:09:00:D0:04:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:D0:04:00:00:70:1B:1A:63
1662655344.001308,4400026,10714288,0,2.860000,4.760000,21.610000,1,1420,100068,09:00:1C:05:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00,09:00:1C:05:00:00:70:1B:1A:63:05:00:9A:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00:09:00:1C:05:00:00:70:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:1C:05:00:00:70:1B:1A:63:05:00:9A:23:43:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:09:00:1C:05:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:1C:05:00:00:70:1B:1A:63
1662655344.001414,4400051,10714288,0,1.660000,4.880000,21.530000,2,1408,101997,09:00:86:05:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00,09:00:86:05:00:00:70:1B:1A:63:05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00:09:00:86:05:00:00:70:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:86:05:00:00:70:1B:1A:63:05:00:B3:23:43:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:09:00:86:05:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:86:05:00:00:70:1B:1A:63
1662655344.001464,4400047,10714288,0,4.720000,9.180000,29.250000,4,1417,225981,09:00:B8:05:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00,09:00:B8:05:00:00:70:1B:1A:63:05:00:AF:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00:09:00:B8:05:00:00:70:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:B8:05:00:00:70:1B:1A:63:05:00:AF:23:43:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:09:00:B8:05:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:B8:05:00:00:70:1B:1A:63
1662655344.001473,4400241,10714288,0,1.330000,8.530000,29.120000,2,1414,226302,09:00:C1:05:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00,09:00:C1:05:00:00:70:1B:1A:63:05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00:09:00:C1:05:00:00:70:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:C1:05:00:00:70:1B:1A:63:05:00:71:24:43:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:09:00:C1:05:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:C1:05:00:00:70:1B:1A:63
1662655344.001526,4400048,10714288,0,1.660000,8.500000,29.050000,2,1405,227457,09:00:F6:05:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00,09:00:F6:05:00:00:70:1B:1A:63:05:00:B0:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00:09:00:F6:05:00:00:70:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:F6:05:00:00:70:1B:1A:63:05:00:B0:23:43:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:09:00:F6:05:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:F6:05:00:00:70:1B:1A:63
1662655344.001720,4400049,10714288,0,4.710000,8.990000,29.050000,3,1409,247754,09:00:B8:06:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00,09:00:B8:06:00:00:70:1B:1A:63:05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00:09:00:B8:06:00:00:70:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:B8:06:00:00:70:1B:1A:63:05:00:B1:23:43:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:09:00:B8:06:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:B8:06:00:00:70:1B:1A:63
1662655344.001842,4400245,10714288,0,2.410000,8.660000,29.160000,3,1404,222349,09:00:32:07:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00,09:00:32:07:00:00:70:1B:1A:63:05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00:09:00:32:07:00:00:70:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:32:07:00:00:70:1B:1A:63:05:00:75:24:43:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:09:00:32:07:00:00:70:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:32:07:00:00:70:1B:1A:63
